course_id,date_reviews,rating
dyslexia-difficulties,2015,4.533333333333333
dyslexia-difficulties,2016,4.804878048780488
dyslexia-difficulties,2017,4.947368421052632
dyslexia-difficulties,2018,4.775862068965517
dyslexia-difficulties,2019,4.626865671641791
dyslexia-difficulties,2020,4.7153846153846155
ecology-conservation,2018,4.884615384615385
ecology-conservation,2019,4.813559322033898
ecology-conservation,2020,4.855791962174941
effective-compliance-programs,2019,4.9
effective-compliance-programs,2020,4.909090909090909
einstein-relativity,2016,4.884615384615385
einstein-relativity,2017,4.862222222222222
einstein-relativity,2018,4.92741935483871
einstein-relativity,2019,4.968421052631579
einstein-relativity,2020,4.892857142857143
elearning,2016,4.0
elearning,2017,4.666666666666667
elearning,2018,4.444444444444445
elearning,2019,4.5
elearning,2020,4.56
electricity,2017,4.583333333333333
electricity,2018,4.85
electricity,2019,4.769230769230769
electricity,2020,4.65546218487395
electronics,2016,4.846153846153846
electronics,2017,4.543478260869565
electronics,2018,4.585365853658536
electronics,2019,4.428571428571429
electronics,2020,4.724770642201835
embedded-software-hardware,2018,4.5
embedded-software-hardware,2019,4.266666666666667
embedded-software-hardware,2020,4.4
emt-foundations,2019,4.862068965517241
emt-foundations,2020,4.838709677419355
enfant-developpement,2019,4.95
enfant-developpement,2020,4.908045977011494
engineering-health-yoga-physiology,2019,5.0
engineering-health-yoga-physiology,2020,4.666666666666667
engineering-mechanics-statics,2015,4.704918032786885
engineering-mechanics-statics,2016,4.809523809523809
engineering-mechanics-statics,2017,4.776699029126213
engineering-mechanics-statics,2018,4.763636363636364
engineering-mechanics-statics,2019,4.816901408450704
engineering-mechanics-statics,2020,4.753315649867374
english-composition,2016,4.636363636363637
english-composition,2017,4.461538461538462
english-composition,2018,4.590909090909091
english-composition,2019,4.518518518518518
english-composition,2020,4.6231884057971016
english-principles,2015,4.758620689655173
english-principles,2016,4.861723446893787
english-principles,2017,4.891625615763547
english-principles,2018,4.894736842105263
english-principles,2019,4.962616822429907
english-principles,2020,4.949324324324325
enlinea,2020,4.896551724137931
enterprise-architecture,2020,4.545454545454546
entrepreneur-changement,2015,4.866666666666666
entrepreneur-changement,2016,4.793103448275862
entrepreneur-changement,2017,4.75
entrepreneur-changement,2018,4.565217391304348
entrepreneur-changement,2019,4.9
entrepreneur-changement,2020,4.65
entrepreneurship-strategy,2019,1.0
entrepreneurship-strategy,2020,1.0
entreprise-changement-climatique,2020,5.0
environmental-law,2015,4.859649122807017
environmental-law,2016,4.907894736842105
environmental-law,2017,4.84
environmental-law,2018,4.827586206896552
environmental-law,2019,5.0
environmental-law,2020,4.874476987447698
epidemic-pandemic-outbreak,2015,4.1
epidemic-pandemic-outbreak,2016,4.523809523809524
epidemic-pandemic-outbreak,2017,4.5
epidemic-pandemic-outbreak,2018,4.545454545454546
epidemic-pandemic-outbreak,2019,5.0
epidemic-pandemic-outbreak,2020,4.769607843137255
epidemiology,2015,4.5
epidemiology,2016,4.709677419354839
epidemiology,2017,4.618556701030927
epidemiology,2018,4.655737704918033
epidemiology,2019,4.8133333333333335
epidemiology,2020,4.648960739030023
epidemiology-tools,2020,4.635371179039302
epigenetics,2016,1.0
epigenetics,2017,1.0
equine,2018,4.714285714285714
equine,2019,4.916666666666667
equine,2020,4.918918918918919
erasmus-econometrics,2015,4.454545454545454
erasmus-econometrics,2016,4.5
erasmus-econometrics,2017,4.25
erasmus-econometrics,2018,4.470588235294118
erasmus-econometrics,2019,4.44
erasmus-econometrics,2020,4.627906976744186
essentials-global-health,2016,5.0
essentials-global-health,2017,4.6521739130434785
essentials-global-health,2018,4.75
essentials-global-health,2019,4.9411764705882355
essentials-global-health,2020,4.881818181818182
estrategia-marketing-digital,2018,4.76595744680851
estrategia-marketing-digital,2019,4.714285714285714
estrategia-marketing-digital,2020,4.6976744186046515
etudier-en-france,2016,5.0
etudier-en-france,2017,4.925373134328358
etudier-en-france,2018,4.858974358974359
etudier-en-france,2019,4.833333333333333
etudier-en-france,2020,4.835740072202166
european-law-fundamentals,2016,4.666666666666667
european-law-fundamentals,2017,4.722222222222222
european-law-fundamentals,2018,4.571428571428571
european-law-fundamentals,2019,4.9
european-law-fundamentals,2020,4.680851063829787
everyday-chinese-medicine,2017,4.416666666666667
everyday-chinese-medicine,2018,4.783783783783784
everyday-chinese-medicine,2019,4.72972972972973
everyday-chinese-medicine,2020,4.709302325581396
everyday-excel-part-1,2020,4.755775577557756
everyday-excel-part-2,2020,4.95
everyday-parenting,2017,4.944444444444445
everyday-parenting,2018,4.981981981981982
everyday-parenting,2019,4.931034482758621
everyday-parenting,2020,4.90990990990991
excel-advanced,2018,4.805194805194805
excel-advanced,2019,4.664383561643835
excel-advanced,2020,4.670710571923744
excel-aplicado-negocios-avanzado,2017,4.8
excel-aplicado-negocios-avanzado,2018,4.568181818181818
excel-aplicado-negocios-avanzado,2019,4.709090909090909
excel-aplicado-negocios-avanzado,2020,4.751708428246014
excel-data-analysis,2016,4.67741935483871
excel-data-analysis,2017,4.692592592592592
excel-data-analysis,2018,4.701030927835052
excel-data-analysis,2019,4.6217616580310885
excel-data-analysis,2020,4.6767922235722965
excel-data-analysis-fundamentals,2020,4.587628865979381
excel-essentials,2017,4.846153846153846
excel-essentials,2018,4.88562091503268
excel-essentials,2019,4.891025641025641
excel-essentials,2020,4.8883336205411
excel-intermediate-1,2017,5.0
excel-intermediate-1,2018,4.894977168949771
excel-intermediate-1,2019,4.902366863905326
excel-intermediate-1,2020,4.895092024539878
excel-intermediate-2,2017,4.666666666666667
excel-intermediate-2,2018,4.839622641509434
excel-intermediate-2,2019,4.758793969849246
excel-intermediate-2,2020,4.70756062767475
excel-para-negocios,2016,4.655172413793103
excel-para-negocios,2017,4.68503937007874
excel-para-negocios,2018,4.826388888888889
excel-para-negocios,2019,4.806818181818182
excel-para-negocios,2020,4.856259659969088
excel-vba-for-creative-problem-solving-part-1,2017,5.0
excel-vba-for-creative-problem-solving-part-1,2018,4.865591397849462
excel-vba-for-creative-problem-solving-part-1,2019,4.857142857142857
excel-vba-for-creative-problem-solving-part-1,2020,4.777486910994765
excellence-operationnelle,2018,4.625
excellence-operationnelle,2019,4.809523809523809
excellence-operationnelle,2020,4.72463768115942
exploring-renewable-energy,2020,4.790322580645161
exposure-photography,2016,4.606481481481482
exposure-photography,2017,4.8088235294117645
exposure-photography,2018,4.830188679245283
exposure-photography,2019,4.795918367346939
exposure-photography,2020,4.7223300970873785
family-planning,2016,4.4
family-planning,2017,4.8
family-planning,2018,4.428571428571429
family-planning,2019,4.85
family-planning,2020,4.598101265822785
fashion-design,2017,4.892857142857143
fashion-design,2018,4.8875
fashion-design,2019,4.839285714285714
fashion-design,2020,4.808219178082192
fe-exam,2015,5.0
fe-exam,2016,4.538461538461538
fe-exam,2017,4.153846153846154
fe-exam,2018,4.75
